bullet_ap_exit,paintedmetal,impacts/20mm_metal_impact_exit
bullet_ap_exit,flesh_body_nonfatal,
bullet_ap_exit,flesh_body_fatal,impacts/flesh_hit_body_fatal_exit
bullet_ap_exit,flesh_head_nonfatal,
bullet_ap_exit,flesh_head_fatal,impacts/flesh_hit_head_fatal_exit

shotgun_normal,default,
shotgun_normal,bark,impacts/large_woodhit
shotgun_normal,brick,impacts/small_brick
shotgun_normal,carpet,impacts/default_hit
shotgun_normal,cloth,impacts/cloth_hit
shotgun_normal,concrete,impacts/small_concrete_1
shotgun_normal,dirt,impacts/small_dirt_1
shotgun_normal,flesh,
shotgun_normal,foliage,impacts/small_foliage
shotgun_normal,glass,impacts/small_glass
shotgun_normal,grass,impacts/small_grass
shotgun_normal,gravel,impacts/small_gravel
shotgun_normal,ice,impacts/small_snowhit
shotgun_normal,metal,impacts/small_metalhit_1
shotgun_normal,mud,impacts/small_mud
shotgun_normal,paper,impacts/default_hit
shotgun_normal,plaster,impacts/small_plaster_1
shotgun_normal,rock,impacts/small_rock_1
shotgun_normal,sand,impacts/small_dirt_1
shotgun_normal,snow,impacts/small_snowhit
shotgun_normal,water,impacts/small_waterhit
shotgun_normal,wood,impacts/large_woodhit
shotgun_normal,asphalt,impacts/small_asphalt
shotgun_normal,ceramic,impacts/small_ceramic
shotgun_normal,plastic,impacts/large_plastic
shotgun_normal,rubber,impacts/default_hit
shotgun_normal,cushion,impacts/cushion_hit
shotgun_normal,fruit,impacts/default_hit
shotgun_normal,paintedmetal,impacts/large_metal_painted_hit
shotgun_normal,flesh_body_nonfatal,impacts/flesh_hit_body_nonfatal
shotgun_normal,flesh_body_fatal,impacts/flesh_hit_body_fatal_exit
shotgun_normal,flesh_head_nonfatal,impacts/flesh_hit_body_nonfatal
shotgun_normal,flesh_head_fatal,

shotgun_exit,default,
shotgun_exit,bark,impacts/large_woodhit
shotgun_exit,brick,impacts/small_brick
shotgun_exit,carpet,impacts/default_hit
shotgun_exit,cloth,impacts/cloth_hit
shotgun_exit,concrete,impacts/small_concrete_1
shotgun_exit,dirt,impacts/small_dirt_1
shotgun_exit,flesh,
shotgun_exit,foliage,impacts/small_foliage
shotgun_exit,glass,impacts/small_glass
shotgun_exit,grass,impacts/small_grass
shotgun_exit,gravel,impacts/small_gravel
shotgun_exit,ice,impacts/small_snowhit
shotgun_exit,metal,impacts/small_metalhit_1
shotgun_exit,mud,impacts/small_mud
shotgun_exit,paper,impacts/default_hit
shotgun_exit,plaster,impacts/small_plaster_1
shotgun_exit,rock,impacts/small_rock_1
shotgun_exit,sand,impacts/small_dirt_1
shotgun_exit,snow,impacts/small_snowhit
shotgun_exit,water,impacts/small_waterhit
shotgun_exit,wood,impacts/large_woodhit
shotgun_exit,asphalt,impacts/small_asphalt
shotgun_exit,ceramic,impacts/small_ceramic
shotgun_exit,plastic,impacts/large_plastic
shotgun_exit,rubber,impacts/default_hit
shotgun_exit,cushion,impacts/cushion_hit
shotgun_exit,fruit,
shotgun_exit,paintedmetal,impacts/large_metal_painted_hit
shotgun_exit,flesh_body_nonfatal,
shotgun_exit,flesh_body_fatal,impacts/flesh_hit_head_fatal_exit
shotgun_exit,flesh_head_nonfatal,
shotgun_exit,flesh_head_fatal,impacts/flesh_hit_head_fatal_exit

grenade_bounce,default,
grenade_bounce,bark,impacts/footstep_dust
grenade_bounce,brick,impacts/footstep_dust
grenade_bounce,carpet,impacts/footstep_dust
grenade_bounce,cloth,impacts/footstep_dust
grenade_bounce,concrete,impacts/footstep_dust
grenade_bounce,dirt,impacts/footstep_dust
grenade_bounce,flesh,
grenade_bounce,foliage,impacts/footstep_dust
grenade_bounce,glass,impacts/footstep_dust
grenade_bounce,grass,impacts/footstep_dust
grenade_bounce,gravel,impacts/footstep_dust
grenade_bounce,ice,impacts/footstep_dust
grenade_bounce,metal,impacts/footstep_dust
grenade_bounce,mud,impacts/footstep_mud
grenade_bounce,paper,impacts/footstep_dust
grenade_bounce,plaster,impacts/footstep_dust
grenade_bounce,rock,impacts/footstep_dust
grenade_bounce,sand,impacts/footstep_dust
grenade_bounce,snow,impacts/footstep_dust
grenade_bounce,water,impacts/footstep_water
grenade_bounce,wood,impacts/footstep_dust
grenade_bounce,asphalt,impacts/footstep_dust
grenade_bounce,ceramic,impacts/footstep_dust
grenade_bounce,plastic,impacts/footstep_dust
grenade_bounce,rubber,impacts/footstep_dust
grenade_bounce,cushion,impacts/footstep_dust
grenade_bounce,fruit,impacts/footstep_dust
grenade_bounce,paintedmetal,impacts/footstep_dust

grenade_explode,default,explosions/grenadeexp_default
grenade_explode,bark,explosions/grenadeExp_wood
grenade_explode,brick,explosions/grenadeExp_blacktop
grenade_explode,carpet,explosions/grenadeExp_wood
grenade_explode,cloth,explosions/grenadeExp_wood
grenade_explode,concrete,explosions/grenadeExp_concrete_1
grenade_explode,dirt,explosions/grenadeExp_dirt_1
grenade_explode,flesh,impacts/flesh_hit
grenade_explode,foliage,explosions/grenadeExp_dirt_1
grenade_explode,glass,explosions/grenadeexp_default
grenade_explode,grass,explosions/grenadeExp_mud
grenade_explode,gravel,explosions/grenadeExp_dirt_1
grenade_explode,ice,explosions/grenadeExp_blacktop
grenade_explode,metal,explosions/grenadeExp_metal
grenade_explode,mud,explosions/grenadeExp_mud
grenade_explode,paper,explosions/grenadeExp_wood
grenade_explode,plaster,explosions/grenadeExp_concrete_1
grenade_explode,rock,explosions/grenadeExp_concrete_1
grenade_explode,sand,explosions/grenadeExp_dirt_1
grenade_explode,snow,explosions/grenadeExp_snow
grenade_explode,water,explosions/grenadeExp_water
grenade_explode,wood,explosions/grenadeExp_wood
grenade_explode,asphalt,explosions/grenadeExp_concrete_1
grenade_explode,ceramic,explosions/grenadeExp_blacktop
grenade_explode,plastic,explosions/grenadeExp_blacktop
grenade_explode,rubber,explosions/grenadeExp_blacktop
grenade_explode,cushion,explosions/grenadeExp_blacktop
grenade_explode,fruit,explosions/grenadeExp_blacktop
grenade_explode,paintedmetal,explosions/grenadeExp_blacktop

rocket_explode,default,explosions/default_explosion
rocket_explode,bark,explosions/grenadeExp_wood
rocket_explode,brick,explosions/grenadeExp_blacktop
rocket_explode,carpet,explosions/grenadeExp_wood
rocket_explode,cloth,explosions/grenadeExp_wood
rocket_explode,concrete,explosions/grenadeExp_concrete_1
rocket_explode,dirt,explosions/grenadeExp_dirt_1
rocket_explode,flesh,impacts/flesh_hit
rocket_explode,foliage,explosions/grenadeExp_dirt_1
rocket_explode,glass,explosions/default_explosion
rocket_explode,grass,explosions/grenadeExp_mud
rocket_explode,gravel,explosions/grenadeExp_dirt_1
rocket_explode,ice,explosions/grenadeExp_blacktop
rocket_explode,metal,explosions/default_explosion
rocket_explode,mud,explosions/grenadeExp_mud
rocket_explode,paper,explosions/grenadeExp_wood
rocket_explode,plaster,explosions/grenadeExp_concrete_1
rocket_explode,rock,explosions/grenadeExp_concrete_1
rocket_explode,sand,explosions/grenadeExp_dirt_1
rocket_explode,snow,explosions/grenadeExp_snow
rocket_explode,water,explosions/mortarExp_water
rocket_explode,wood,explosions/grenadeExp_wood
rocket_explode,asphalt,explosions/grenadeExp_concrete_1
rocket_explode,ceramic,explosions/grenadeExp_concrete_1
rocket_explode,plastic,explosions/default_explosion
rocket_explode,rubber,explosions/default_explosion
rocket_explode,cushion,explosions/default_explosion
rocket_explode,fruit,explosions/default_explosion
rocket_explode,paintedmetal,explosions/default_explosion

projectile_dud,default,
projectile_dud,bark,impacts/large_woodhit
projectile_dud,brick,impacts/large_brick
projectile_dud,carpet,impacts/default_hit
projectile_dud,cloth,impacts/cloth_hit
projectile_dud,concrete,impacts/large_concrete_1
projectile_dud,dirt,impacts/large_dirt_1
projectile_dud,flesh,impacts/flesh_hit
projectile_dud,foliage,impacts/small_foliage
projectile_dud,glass,impacts/large_glass
projectile_dud,grass,impacts/small_grass
projectile_dud,gravel,impacts/large_gravel
projectile_dud,ice,impacts/small_snowhit
projectile_dud,metal,impacts/large_metalhit_1
projectile_dud,mud,impacts/large_mud
projectile_dud,paper,impacts/default_hit
projectile_dud,plaster,impacts/large_plaster
projectile_dud,rock,impacts/large_rock
projectile_dud,sand,impacts/large_dirt
projectile_dud,snow,impacts/small_snowhit
projectile_dud,water,impacts/large_waterhit
projectile_dud,wood,impacts/large_woodhit
projectile_dud,asphalt,impacts/large_rock
projectile_dud,ceramic,impacts/default_hit
projectile_dud,plastic,impacts/default_hit
projectile_dud,rubber,impacts/default_hit
projectile_dud,cushion,impacts/cushion_hit
projectile_dud,fruit,impacts/default_hit
projectile_dud,paintedmetal,impacts/small_metalhit_1
