UK_grg_inform_incoming_grenade,5,battlechatter/uk/grg/UK_grg_inform_incoming_grenade_02b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_grg_inform_incoming_grenade,6,battlechatter/uk/grg/UK_grg_inform_incoming_grenade_03.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_grg_inform_incoming_grenade,7,battlechatter/uk/grg/UK_grg_inform_incoming_grenade_04.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_pri_inform_incoming_grenade,1,battlechatter/uk/pri/UK_pri_inform_incoming_grenade_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_pri_inform_incoming_grenade,2,battlechatter/uk/pri/UK_pri_inform_incoming_grenade_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_pri_inform_incoming_grenade,3,battlechatter/uk/pri/UK_pri_inform_incoming_grenade_01c.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_pri_inform_incoming_grenade,4,battlechatter/uk/pri/UK_pri_inform_incoming_grenade_01d.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_pri_inform_incoming_grenade,5,battlechatter/uk/pri/UK_pri_inform_incoming_grenade_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_pri_inform_incoming_grenade,6,battlechatter/uk/pri/UK_pri_inform_incoming_grenade_02b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_pri_inform_incoming_grenade,7,battlechatter/uk/pri/UK_pri_inform_incoming_grenade_03.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_pri_inform_incoming_grenade,8,battlechatter/uk/pri/UK_pri_inform_incoming_grenade_04.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_gaz_inform_incoming_grenade,1,battlechatter/uk/GAZ/UK_gaz_inform_incoming_grenade_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_gaz_inform_incoming_grenade,2,battlechatter/uk/GAZ/UK_gaz_inform_incoming_grenade_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_gaz_inform_incoming_grenade,3,battlechatter/uk/GAZ/UK_gaz_inform_incoming_grenade_01c.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_gaz_inform_incoming_grenade,4,battlechatter/uk/GAZ/UK_gaz_inform_incoming_grenade_01d.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_gaz_inform_incoming_grenade,5,battlechatter/uk/GAZ/UK_gaz_inform_incoming_grenade_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_gaz_inform_incoming_grenade,6,battlechatter/uk/GAZ/UK_gaz_inform_incoming_grenade_02b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_gaz_inform_incoming_grenade,7,battlechatter/uk/GAZ/UK_gaz_inform_incoming_grenade_03.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_gaz_inform_incoming_grenade,8,battlechatter/uk/GAZ/UK_gaz_inform_incoming_grenade_04.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_inform_incoming_grenade,1,battlechatter/uk/4/UK_4_inform_incoming_grenade_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_inform_incoming_grenade,2,battlechatter/uk/4/UK_4_inform_incoming_grenade_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_inform_incoming_grenade,3,battlechatter/uk/4/UK_4_inform_incoming_grenade_01c.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_inform_incoming_grenade,4,battlechatter/uk/4/UK_4_inform_incoming_grenade_01d.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_inform_incoming_grenade,5,battlechatter/uk/4/UK_4_inform_incoming_grenade_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_inform_incoming_grenade,6,battlechatter/uk/4/UK_4_inform_incoming_grenade_02b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_inform_incoming_grenade,7,battlechatter/uk/4/UK_4_inform_incoming_grenade_03.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_inform_incoming_grenade,8,battlechatter/uk/4/UK_4_inform_incoming_grenade_04.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_inform_incoming_grenade,1,battlechatter/uk/1/UK_1_inform_incoming_grenade_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_inform_incoming_grenade,2,battlechatter/uk/1/UK_1_inform_incoming_grenade_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_inform_incoming_grenade,3,battlechatter/uk/1/UK_1_inform_incoming_grenade_01c.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_inform_incoming_grenade,4,battlechatter/uk/1/UK_1_inform_incoming_grenade_01d.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_inform_incoming_grenade,5,battlechatter/uk/1/UK_1_inform_incoming_grenade_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_inform_incoming_grenade,6,battlechatter/uk/1/UK_1_inform_incoming_grenade_02b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_inform_incoming_grenade,7,battlechatter/uk/1/UK_1_inform_incoming_grenade_03.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_inform_incoming_grenade,8,battlechatter/uk/1/UK_1_inform_incoming_grenade_04.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_inform_incoming_grenade,1,battlechatter/uk/2/UK_2_inform_incoming_grenade_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_inform_incoming_grenade,2,battlechatter/uk/2/UK_2_inform_incoming_grenade_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_inform_incoming_grenade,3,battlechatter/uk/2/UK_2_inform_incoming_grenade_01c.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_2_inform_incoming_grenade,4,battlechatter/uk/2/UK_2_inform_incoming_grenade_01d.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_2_inform_incoming_grenade,5,battlechatter/uk/2/UK_2_inform_incoming_grenade_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_2_inform_incoming_grenade,6,battlechatter/uk/2/UK_2_inform_incoming_grenade_02b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_2_inform_incoming_grenade,7,battlechatter/uk/2/UK_2_inform_incoming_grenade_03.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_2_inform_incoming_grenade,8,battlechatter/uk/2/UK_2_inform_incoming_grenade_04.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_3_inform_incoming_grenade,1,battlechatter/uk/3/UK_3_inform_incoming_grenade_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_3_inform_incoming_grenade,2,battlechatter/uk/3/UK_3_inform_incoming_grenade_01b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_3_inform_incoming_grenade,3,battlechatter/uk/3/UK_3_inform_incoming_grenade_01c.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_3_inform_incoming_grenade,4,battlechatter/uk/3/UK_3_inform_incoming_grenade_01d.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_3_inform_incoming_grenade,5,battlechatter/uk/3/UK_3_inform_incoming_grenade_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_3_inform_incoming_grenade,6,battlechatter/uk/3/UK_3_inform_incoming_grenade_02b.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_3_inform_incoming_grenade,7,battlechatter/uk/3/UK_3_inform_incoming_grenade_03.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,
UK_3_inform_incoming_grenade,8,battlechatter/uk/3/UK_3_inform_incoming_grenade_04.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7,,,,,,,,

UK_grg_inform_killfirm_generic_s,1,battlechatter/uk/grg/UK_grg_inform_killfirm_generic_01_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_grg_inform_killfirm_generic_s,2,battlechatter/uk/grg/UK_grg_inform_killfirm_generic_01b_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_grg_inform_killfirm_generic_s,3,battlechatter/uk/grg/UK_grg_inform_killfirm_generic_02_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_grg_inform_killfirm_generic_s,4,battlechatter/uk/grg/UK_grg_inform_killfirm_generic_03_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_grg_inform_killfirm_generic_s,5,battlechatter/uk/grg/UK_grg_inform_killfirm_generic_04_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_grg_inform_killfirm_generic_s,6,battlechatter/uk/grg/UK_grg_inform_killfirm_generic_05_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_grg_inform_killfirm_generic_s,7,battlechatter/uk/grg/UK_grg_inform_killfirm_generic_06_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_pri_inform_killfirm_generic_s,1,battlechatter/uk/pri/UK_pri_inform_killfirm_generic_01_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_pri_inform_killfirm_generic_s,2,battlechatter/uk/pri/UK_pri_inform_killfirm_generic_01b_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_pri_inform_killfirm_generic_s,3,battlechatter/uk/pri/UK_pri_inform_killfirm_generic_02_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_pri_inform_killfirm_generic_s,4,battlechatter/uk/pri/UK_pri_inform_killfirm_generic_03_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_pri_inform_killfirm_generic_s,5,battlechatter/uk/pri/UK_pri_inform_killfirm_generic_04_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_pri_inform_killfirm_generic_s,6,battlechatter/uk/pri/UK_pri_inform_killfirm_generic_05_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_pri_inform_killfirm_generic_s,7,battlechatter/uk/pri/UK_pri_inform_killfirm_generic_06_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_gaz_inform_killfirm_generic_s,1,battlechatter/uk/GAZ/UK_gaz_inform_killfirm_generic_01_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_gaz_inform_killfirm_generic_s,2,battlechatter/uk/GAZ/UK_gaz_inform_killfirm_generic_01b_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_gaz_inform_killfirm_generic_s,3,battlechatter/uk/GAZ/UK_gaz_inform_killfirm_generic_02_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_gaz_inform_killfirm_generic_s,4,battlechatter/uk/GAZ/UK_gaz_inform_killfirm_generic_03_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_gaz_inform_killfirm_generic_s,5,battlechatter/uk/GAZ/UK_gaz_inform_killfirm_generic_04_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_gaz_inform_killfirm_generic_s,6,battlechatter/uk/GAZ/UK_gaz_inform_killfirm_generic_05_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_gaz_inform_killfirm_generic_s,7,battlechatter/uk/GAZ/UK_gaz_inform_killfirm_generic_06_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_0_inform_killfirm_generic_s,1,battlechatter/uk/4/UK_4_inform_killfirm_generic_01_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_0_inform_killfirm_generic_s,2,battlechatter/uk/4/UK_4_inform_killfirm_generic_01b_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_0_inform_killfirm_generic_s,3,battlechatter/uk/4/UK_4_inform_killfirm_generic_02_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_0_inform_killfirm_generic_s,4,battlechatter/uk/4/UK_4_inform_killfirm_generic_03_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_0_inform_killfirm_generic_s,5,battlechatter/uk/4/UK_4_inform_killfirm_generic_04_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_0_inform_killfirm_generic_s,6,battlechatter/uk/4/UK_4_inform_killfirm_generic_05_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_0_inform_killfirm_generic_s,7,battlechatter/uk/4/UK_4_inform_killfirm_generic_06_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_1_inform_killfirm_generic_s,1,battlechatter/uk/1/UK_1_inform_killfirm_generic_01_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_1_inform_killfirm_generic_s,2,battlechatter/uk/1/UK_1_inform_killfirm_generic_01b_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_1_inform_killfirm_generic_s,3,battlechatter/uk/1/UK_1_inform_killfirm_generic_02_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_1_inform_killfirm_generic_s,4,battlechatter/uk/1/UK_1_inform_killfirm_generic_03_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_1_inform_killfirm_generic_s,5,battlechatter/uk/1/UK_1_inform_killfirm_generic_04_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_1_inform_killfirm_generic_s,6,battlechatter/uk/1/UK_1_inform_killfirm_generic_05_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_1_inform_killfirm_generic_s,7,battlechatter/uk/1/UK_1_inform_killfirm_generic_06_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_2_inform_killfirm_generic_s,1,battlechatter/uk/2/UK_2_inform_killfirm_generic_01_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_2_inform_killfirm_generic_s,2,battlechatter/uk/2/UK_2_inform_killfirm_generic_01b_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_2_inform_killfirm_generic_s,3,battlechatter/uk/2/UK_2_inform_killfirm_generic_02_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_2_inform_killfirm_generic_s,4,battlechatter/uk/2/UK_2_inform_killfirm_generic_03_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_2_inform_killfirm_generic_s,5,battlechatter/uk/2/UK_2_inform_killfirm_generic_04_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
UK_2_inform_killfirm_generic_s,6,battlechatter/uk/2/UK_2_inform_killfirm_generic_05_R.wav,0.95,0.95,chatteral,,,120,2800,announcer,streamed,,,0.7,,,,,,,radio,nowetlevel
