cargoship_intro_music,,music/HGW_cargoship_approach_v22.mp3,1,,max,,,,,music,streamed,,,0.7,cargoship,,,,,,music,nowetlevel fulldrylevel,,,!PC
cargoship_end_music,,music/HGW_cargoship_escape_v7.mp3,0.96,,music,,,,,music,streamed,,,0.92,cargoship,,,,,,music,nowetlevel fulldrylevel,,,!PC
cargoship_finale_music,,music/HGW_cargoship_flyaway_v16.mp3,1,,max,,,,,music,streamed,,,0.85,cargoship,,,,,,music,nowetlevel fulldrylevel,,,!PC
music_coup_intro,,music/HGW_coup_intro_v38.mp3,0.95,,max,,,,,music,streamed,,,master,coup,,,,,,music,nowetlevel fulldrylevel,,,!PC
coup_b_section_music,,music/HGW_coup_bsection_v2.mp3,0.8,,music,,,,,music,streamed,,,master,coup,,,,,,music,nowetlevel fulldrylevel,,,!PC
hunted_crash_recovery_music,,music/HGW_scoutsniper_deadpool_v1.mp3,0.8,0.8,music,,,,,music,streamed,,,0.7,hunted,,,,,,music,nowetlevel fulldrylevel,,,!PC
hunted_spotlight_music,,music/HGW_mp_suspense_01.mp3,0.9,0.9,music,,,,,music,streamed,,,0.8,hunted,,,,,,music,nowetlevel fulldrylevel,,,!PC
icbm_launch_music,,music/HGW_ICBM_launch_v6.mp3,0.9,,music,,,,,music,streamed,,,,icbm,,,,,,music,nowetlevel fulldrylevel,,,!PC
icbm_launch_tension_music,,music/HGW_ICBM_tension2_v18.mp3,0.65,,music,,,,,music,streamed,,,0.8,icbm,,,,,,music,nowetlevel fulldrylevel,,,!PC
icbm_launch_tension_music,,music/HGW_ICBM_tension2_v18.mp3,0.65,,music,,,,,music,streamed,,,0.8,launchfacility_a,,,,,,music,nowetlevel fulldrylevel,,,!PC
jeepride_chase_music,,music/HGW_jeepride_chase_v9.mp3,1,,max,,,,,music,streamed,,,0.7,jeepride,,,,,,music,nowetlevel fulldrylevel,,,!PC
jeepride_defend_music,,music/HGW_jeepride_defense_v4.mp3,0.85,,music,,,,,music,streamed,,,0.8,jeepride,,,,,,music,nowetlevel fulldrylevel,,,!PC
jeepride_rescue_music,,music/HGW_jeepride_rescue_v15.mp3,0.8,,music,,,,,music,streamed,,,,jeepride,,,,,,music,nowetlevel fulldrylevel,,,!PC
jeepride_showdown_music,,music/HGW_jeepride_showdown_v21.mp3,1,,music,,,,,music,streamed,,,,jeepride,,,,,,music,nowetlevel fulldrylevel,,,!PC
killhouse_price,,music/HGW_killhouse_price.mp3,0.5,,music,,,,,music,streamed,,,0.8,killhouse,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_a_action_music,,music/HGW_launch_a_action.mp3,1,1,music,,,,,music,streamed,,,0.7,launchfacility_a,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_b_escape_combat_music,,music/HGW_mp_suspense_05.mp3,0.36,,music,,,,,music,streamed,,,0.8,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_b_victory_music,,music/HGW_main_theme_b_v2.mp3,0.7,,music,,,,,music,streamed,,,,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_b_final_timer_music,,music/HGW_Launch_B_count_05.mp3,0.78,,music,,,,,music,streamed,,,0.82,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_b_count_01,,music/HGW_Launch_B_count_01.mp3,0.72,,music,,,,,music,streamed,,,0.7,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_b_count_02,,music/HGW_Launch_B_count_02.mp3,0.72,,music,,,,,music,streamed,,,0.7,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_b_count_03,,music/HGW_Launch_B_count_03.mp3,0.72,,music,,,,,music,streamed,,,0.7,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_b_count_04,,music/HGW_Launch_B_count_04.mp3,0.72,,music,,,,,music,streamed,,,0.7,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_b_count_05,,music/HGW_Launch_B_count_05.mp3,0.72,,music,,,,,music,streamed,,,0.7,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
scoutsniper_dash_music,,music/HGW_scoutsniper_dash_v4.mp3,0.86,,music,,,,,music,streamed,,,0.85,scoutsniper,,,,,,music,nowetlevel fulldrylevel,,,!PC
scoutsniper_deadpool_music,,music/HGW_scoutsniper_deadpool_v1.mp3,0.55,,music,,,,,music,streamed,,,,scoutsniper,,,,,,music,nowetlevel fulldrylevel,,,!PC
scoutsniper_pripyat_music,,music/HGW_scoutsniper_pripyat_v6.mp3,0.6,,music,,,,,music,streamed,,,,scoutsniper pripyat,,,,,,music,nowetlevel fulldrylevel,,,!PC
scoutsniper_abandoned_music,,music/HGW_scoutsniper_abandoned_v10.mp3,0.6,,music,,,,,music,streamed,,,,scoutsniper pripyat,,,,,,music,nowetlevel fulldrylevel,,,!PC
scoutsniper_surrounded_music,,music/HGW_scoutsniper_surrounded_v7.mp3,0.78,,music,,,,,music,streamed,,,master,scoutsniper,,,,,,music,nowetlevel fulldrylevel,,,!PC
sniperescape_exchange_music,,music/HGW_sniperescape_exchange_v6.mp3,0.64,,music,,,,,music,streamed,,,,sniperescape,,,,,,music,nowetlevel fulldrylevel,,,!PC
sniperescape_run_music,,music/HGW_sniperescape_run_v3.mp3,0.79,,music,,,,,music,streamed,,,0.7,sniperescape,,,,,,music,nowetlevel fulldrylevel,,,!PC
sniperescape_rescue_music,,music/HGW_boga_victory_v12.mp3,0.6,,music,,,,,music,streamed,,,0.85,sniperescape,,,,,,music,nowetlevel fulldrylevel,,,!PC
sniperescape_fairgrounds_music,,music/HGW_jeepride_showdown_v21.mp3,0.65,,music,,,,,music,streamed,,,0.85,sniperescape,,,,,,music,nowetlevel fulldrylevel,,,!PC
sniperescape_secondary_run_music,,music/HGW_scoutsniper_dash_v4.mp3,0.6,,music,,,,,music,streamed,,,0.8,sniperescape,,,,,,music,nowetlevel fulldrylevel,,,!PC
village_defend_vanguards,,music/HGW_villagedefend_vanguards_v1.mp3,0.35,,music,,,,,music,streamed,,,0.9,village_defend,,,,,,music,nowetlevel fulldrylevel,,,!PC
village_defend_fallback,,music/HGW_jeepride_showdown_v21.mp3,0.85,,music,,,,,music,streamed,,,0.8,village_defend,,,,,,music,nowetlevel fulldrylevel,,,!PC
village_defend_direstraits,,music/HGW_villagedefend_direstraits_v3.mp3,0.9,,music,,,,,music,streamed,,,0.8,village_defend,,,,,,music,nowetlevel fulldrylevel,,,!PC
village_defend_escape,,music/HGW_boga_victory_v12.mp3,0.9,,music,,,,,music,streamed,,,0.8,village_defend,,,,,,music,nowetlevel fulldrylevel,,,!PC
tension_maintheme_groove,,music/HGW_maintheme_tension_loop.mp3,1,1,music,,,,,music,streamed,,,,cargoship,,,,,,music,nowetlevel fulldrylevel,,,!PC
tension_maintheme_groove,,music/HGW_maintheme_tension_loop.mp3,0.6,,music,,,,,music,streamed,,,0.7,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC

#Credits,,,,,,,,,,,,,,,,,,,,,,,,,
endcredits_music,,music/armada_seanprice_church_cln.mp3,1,,music,,,,,music,streamed,,,0.8,ac130,,,,,,music,nowetlevel fulldrylevel,,,!PC
cheat_chaplin_music,,music/LC_silentmovie_special.mp3,1,1,music,,,,,music,streamed,,,,all_sp,,,,,,music,nowetlevel fulldrylevel,,,!PC
simplecredits_rocking,,music/HGW_airplane_alt_v2b.mp3,1,,music,,,,,music,streamed,,,,simplecredits,,,,,,music,nowetlevel fulldrylevel,,,!PC
simplecredits_abandoned,,music/HGW_scoutsniper_abandoned_v10.mp3,1,,music,,,,,music,streamed,,,,simplecredits,,,,,,music,nowetlevel fulldrylevel,,,!PC
simplecredits_deadpool,,music/HGW_scoutsniper_deadpool_v1.mp3,1,,music,,,,,music,streamed,,,,simplecredits,,,,,,music,nowetlevel fulldrylevel,,,!PC
credits_jeepride_defend_music,,music/HGW_jeepride_defense_v4.mp3,1,,music,,,,,music,streamed,,,,ac130,,,,,,music,nowetlevel fulldrylevel,,,!PC
credits_bog_victory,,music/HGW_boga_victory_v12.mp3,1,,music,,,,,music,streamed,,,,ac130,,,,,,music,nowetlevel fulldrylevel,,,!PC
deepandhard_music,,music/mx_griggs_deep_hard.mp3,1,,music,,,,,music,streamed,,,,ac130,,,,,,music,nowetlevel fulldrylevel,,,!PC

#Old references,,,,,,,,,,,,,,,,,,,,,,,,,
airlift_ride_music,,music/HGW_airlift_start_v16.mp3,1,,music,,,,,music,streamed,,,0.8,airlift,,,,,,music,nowetlevel fulldrylevel,,,!PC
airplane_fastcqb_music,,music/HGW_airplane_alt_v2b.mp3,0.5,,music,,,,,music,streamed,,,,airplane,,,,,,music,nowetlevel fulldrylevel,,,!PC
airplane_suspense_music,,music/HGW_airplane_alt_v2b.mp3,0.85,,music,,,,,music,streamed,,,0.8,airplane,,,,,,music,nowetlevel fulldrylevel,,,!PC
cargoship_escape_loop_music,,music/HGW_cargoship_escape_v7.mp3,0.5,,music,,,,,music,streamed,,looping,,cargoship,,,,,,music,nowetlevel fulldrylevel,,,!PC
cargoship_escape_ending_music,,music/HGW_cargoship_escape_v7.mp3,0.5,,music,,,,,music,streamed,,,,cargoship,,,,,,music,nowetlevel fulldrylevel,,,!PC
hunted_danger_music,,music/HGW_scoutsniper_deadpool_v1.mp3,0.6,,music,,,,,music,streamed,,,,hunted,,,,,,music,nowetlevel fulldrylevel,,,!PC
hunted_intro_mysterious_music,,music/HGW_mp_suspense_01.mp3,0.65,,music,,,,,music,streamed,,,,hunted,,,,,,music,nowetlevel fulldrylevel,,,!PC
icbm_intro_music,,music/HGW_ICBM_tension2_v18.mp3,0.43,,music,,,,,music,streamed,,,,icbm,,,,,500,music,nowetlevel fulldrylevel,,,!PC
icbm_combat_tension_music,,music/HGW_ICBM_tension2_v18.mp3,0.82,,music,,,,,music,streamed,,,,airlift,,,,,,music,nowetlevel fulldrylevel,,,!PC
icbm_combat_tension_music,,music/HGW_ICBM_tension2_v18.mp3,0.38,,music,,,,,music,streamed,,,,icbm,,,,,,music,nowetlevel fulldrylevel,,,!PC
icbm_tower_tension_music,,music/HGW_ICBM_tension2_v18.mp3,0.82,,music,,,,,music,streamed,,,0.8,icbm,,,,,,music,nowetlevel fulldrylevel,,,!PC
jeepride_amf_music,,music/HGW_jeepride_chase_v9.mp3,0.65,,music,,,,,music,streamed,,,,jeepride,,,,,,music,nowetlevel fulldrylevel,,,!PC
jeepride_lastman_music,,music/HGW_jeepride_defense_v4.mp3,0.65,,music,,,,,music,streamed,,,,jeepride,,,,,,music,nowetlevel fulldrylevel,,,!PC
launchfacility_a_start_vinyl_music,,music/HGW_launch_a_action.mp3,0.87,,music,,,,,music,streamed,,,0.7,launchfacility_a,,,,,,music,nowetlevel fulldrylevel,,,!PC
launchfacility_b_countdown_music,,music/HGW_Launch_B_count_05.mp3,0.58,,music,,,,,music,streamed,,,,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
launch_b_countdown_timer_music,,music/HGW_Launch_B_count_05.mp3,0.44,,music,,,,,music,streamed,,,0.8,launchfacility_b,,,,,,music,nowetlevel fulldrylevel,,,!PC
scoutsniper_intro_music,,music/HGW_scoutsniper_pripyat_v6.mp3,0.5,,music,,,,,music,streamed,,,,scoutsniper,,,,,,music,nowetlevel fulldrylevel,,,!PC
scoutsniper_stealth_01_music,,music/HGW_scoutsniper_deadpool_v1.mp3,0.5,,music,,,,,music,streamed,,,,scoutsniper,,,,,,music,nowetlevel fulldrylevel,,,!PC
village_defend_ambush_music,,music/HGW_villagedefend_vanguards_v1.mp3,0.8,,music,,,,,music,streamed,,,0.8,village_defend,,,,,,music,nowetlevel fulldrylevel,,,!PC
village_defend_returntrip_music,,music/HGW_jeepride_showdown_v21.mp3,1,,music,,,,,music,streamed,,,0.8,village_defend,,,,,,music,nowetlevel fulldrylevel,,,!PC

#Level - AC130,,,,,,,,,,,,,,,,,,,,,,,,,
elm_ac130_beeps,1,amb_elements/elm_ac130_beeps1.wav,0.1,0.2,ambience,1,1,200,2500,local,streamed,0.5,,0.8,ac130,,,,,,,,,,
elm_ac130_beeps,2,amb_elements/elm_ac130_beeps2.wav,0.1,0.2,ambience,1,1,200,2500,local,streamed,0.5,,0.8,ac130,,,,,,,,,,
elm_ac130_beeps,3,amb_elements/elm_ac130_beeps3.wav,0.1,0.2,ambience,1,1,200,2500,local,streamed,0.5,,0.8,ac130,,,,,,,,,,
elm_ac130_beeps,4,amb_elements/elm_ac130_beeps4.wav,0.1,0.2,ambience,1,1,200,2500,local,streamed,0.5,,0.8,ac130,,,,,,,,,,
elm_ac130_beeps,5,amb_elements/elm_ac130_beeps5.wav,0.1,0.2,ambience,1,1,200,2500,local,streamed,0.5,,0.8,ac130,,,,,,,,,,
elm_ac130_beeps,6,amb_elements/elm_ac130_beeps6.wav,0.1,0.2,ambience,1,1,200,2500,local,streamed,0.5,,0.8,ac130,,,,,,,,
elm_ac130_beeps,7,amb_elements/elm_ac130_beeps7.wav,0.1,0.2,ambience,1,1,200,2500,local,streamed,,,0.8,ac130,,,,,,,,
elm_ac130_beeps,8,amb_elements/elm_ac130_beeps8.wav,0.1,0.2,ambience,1,1,200,2500,local,streamed,,,0.8,ac130,,,,,,,,
elm_ac130_hydraulics,1,amb_elements/elm_ac130_hydraulics01.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,2,amb_elements/elm_ac130_hydraulics02.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,3,amb_elements/elm_ac130_hydraulics03.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,4,amb_elements/elm_ac130_hydraulics04.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,5,amb_elements/elm_ac130_hydraulics05.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,6,amb_elements/elm_ac130_hydraulics06.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,7,amb_elements/elm_ac130_hydraulics07.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,8,amb_elements/elm_ac130_hydraulics08.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,9,amb_elements/elm_ac130_hydraulics11.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,10,amb_elements/elm_ac130_hydraulics12.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,11,amb_elements/elm_ac130_hydraulics13.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,12,amb_elements/elm_ac130_hydraulics14.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,13,amb_elements/elm_ac130_hydraulics15.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,14,amb_elements/elm_ac130_hydraulics16.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,15,amb_elements/elm_ac130_hydraulics17.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_hydraulics,16,amb_elements/elm_ac130_hydraulics18.wav,0.35,0.45,ambience,0.95,1.05,200,2500,local,streamed,,,,ac130,,,,,,,,0.2
elm_ac130_rattles,1,amb_elements/elm_ac130_rattles01.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,2,amb_elements/elm_ac130_rattles02.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,3,amb_elements/elm_ac130_rattles03.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,4,amb_elements/elm_ac130_rattles04.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,5,amb_elements/elm_ac130_rattles05.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,6,amb_elements/elm_ac130_rattles06.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,7,amb_elements/elm_ac130_rattles07.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,8,amb_elements/elm_ac130_rattles08.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,9,amb_elements/elm_ac130_rattles09.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,10,amb_elements/elm_ac130_rattles10.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
elm_ac130_rattles,11,amb_elements/elm_ac130_rattles11.wav,0.3,0.45,ambience,0.7,1.2,200,2500,local,streamed,,,0.8,ac130,,,,,,,,0.2
